phi1,phi2,flip_time
-1.97273,1.09596,4.21633
-1.97273,1.15859,5.62795
-1.97273,1.22121,-1
-1.97273,1.28384,6.10735
-1.97273,1.34646,2.79526
-1.97273,1.40909,-1
-1.97273,1.47172,-1
-1.97273,1.53434,1.72402
-1.97273,1.59697,1.64624
-1.97273,1.6596,1.58586
-1.97273,1.72222,1.53271
-1.97273,1.78485,1.48679
-1.97273,1.84747,1.44904
-1.97273,1.9101,1.41985
-1.97273,1.97273,1.39934
-1.97273,2.03535,1.38794
-1.97273,2.09798,1.3871
-1.97273,2.16061,1.40093
-1.97273,2.22323,1.44426
-1.97273,2.28586,6.38954
-1.97273,2.34848,2.50186
-1.97273,2.41111,-1
-1.97273,2.47374,0.665689
-1.97273,2.53636,0.600747
-1.97273,2.59899,0.572797
-1.97273,2.66162,0.553001
-1.97273,2.72424,0.536391
-1.97273,2.78687,0.521009
-1.97273,2.84949,0.505547
-1.97273,2.91212,0.489304
-1.97273,2.97475,0.471128
-1.97273,3.03737,0.449833
-1.97273,3.1,0.422822
-1.9101,-3.1,0.180458
-1.9101,-3.03737,3.06284
-1.9101,-2.97475,10.8086
-1.9101,-2.91212,5.97604
-1.9101,-2.84949,3.3189
-1.9101,-2.78687,2.3759
-1.9101,-2.72424,2.43196
-1.9101,-2.66162,2.49484
-1.9101,-2.59899,2.51692
-1.9101,-2.53636,5.94793
-1.9101,-2.47374,4.80547
-1.9101,-2.41111,6.33199
-1.9101,-2.34848,3.29326
-1.9101,-2.28586,3.1935
-1.9101,-2.22323,8.26512
-1.9101,-2.16061,-1
-1.9101,-2.09798,10.4179
-1.9101,-2.03535,4.85126
-1.9101,-1.97273,5.84343
-1.9101,-1.9101,7.79901
-1.9101,-1.84747,5.5121
-1.9101,-1.78485,4.84968
-1.9101,-1.72222,4.69897
-1.9101,-1.6596,4.63731
-1.9101,-1.59697,6.20966
-1.9101,-1.53434,11.0461
-1.9101,-1.47172,-1
-1.9101,-1.40909,-1
-1.9101,-1.34646,-1
-1.9101,-1.28384,-1
-1.9101,-1.22121,17.9929
-1.9101,-1.15859,9.25646
-1.9101,-1.09596,-1
-1.9101,-1.03333,-1
-1.9101,-0.970707,-1
-1.9101,-0.908081,-1
-1.9101,-0.845455,13.382
-1.9101,-0.782828,5.82034
-1.9101,-0.720202,6.09462
-1.9101,-0.657576,-1
-1.9101,-0.594949,2.94591
-1.9101,-0.532323,2.94162
-1.9101,-0.469697,-1
-1.9101,-0.407071,-1
-1.9101,-0.344444,2.09113
-1.9101,-0.281818,1.74948
-1.9101,-0.219192,1.90096
-1.9101,-0.156566,2.08265
-1.9101,-0.0939394,2.5367
-1.9101,-0.0313131,-1
-1.9101,0.0313131,-1
-1.9101,0.0939394,-1
-1.9101,0.156566,-1
-1.9101,0.219192,-1
-1.9101,0.281818,3.14031
-1.9101,0.344444,2.8619
-1.9101,0.407071,2.75968
-1.9101,0.469697,2.72946
-1.9101,0.532323,2.73517
-1.9101,0.594949,2.75946
-1.9101,0.657576,2.80034
-1.9101,0.720202,2.89007
-1.9101,0.782828,3.19657
-1.9101,0.845455,-1
-1.9101,0.908081,-1
-1.9101,0.970707,4.28647
-1.9101,1.03333,4.05096
-1.9101,1.09596,-1
-1.9101,1.15859,-1
-1.9101,1.22121,-1
-1.9101,1.28384,-1
-1.9101,1.34646,5.7285
-1.9101,1.40909,-1
-1.9101,1.47172,1.78859
-1.9101,1.53434,1.64851
-1.9101,1.59697,1.58067
-1.9101,1.6596,1.5264
-1.9101,1.72222,1.4808
-1.9101,1.78485,1.44344
-1.9101,1.84747,1.41439
-1.9101,1.9101,1.39375
-1.9101,1.97273,1.38194
-1.9101,2.03535,1.38033
-1.9101,2.09798,1.39279
-1.9101,2.16061,1.43283
-1.9101,2.22323,3.32114
-1.9101,2.28586,2.47011
-1.9101,2.34848,6.60474
-1.9101,2.41111,2.54456
-1.9101,2.47374,0.610514
-1.9101,2.53636,0.572408
-1.9101,2.59899,0.549334
-1.9101,2.66162,0.531351
-1.9101,2.72424,0.515425
-1.9101,2.78687,0.500196
-1.9101,2.84949,0.484412
-1.9101,2.91212,0.467423
-1.9101,2.97475,0.448077
-1.9101,3.03737,0.424697
-1.9101,3.1,0.394061
-1.84747,-3.1,4.52232
-1.84747,-3.03737,3.04282
-1.84747,-2.97475,9.00317
-1.84747,-2.91212,9.67988
-1.84747,-2.84949,3.29911
-1.84747,-2.78687,9.26121
-1.84747,-2.72424,4.27365
-1.84747,-2.66162,5.41452
-1.84747,-2.59899,3.32932
-1.84747,-2.53636,3.72113
-1.84747,-2.47374,5.10461
-1.84747,-2.41111,4.61064
-1.84747,-2.34848,3.19144
-1.84747,-2.28586,3.22656
-1.84747,-2.22323,9.14031
-1.84747,-2.16061,8.04658
-1.84747,-2.09798,-1
-1.84747,-2.03535,4.75269
-1.84747,-1.97273,4.73271
-1.84747,-1.9101,4.75573
-1.84747,-1.84747,4.70609
-1.84747,-1.78485,4.65225
-1.84747,-1.72222,4.61645
-1.84747,-1.6596,4.67308
-1.84747,-1.59697,7.79922
-1.84747,-1.53434,10.5379
-1.84747,-1.47172,-1
-1.84747,-1.40909,-1
-1.84747,-1.34646,-1
-1.84747,-1.28384,-1
-1.84747,-1.22121,-1
-1.84747,-1.15859,14.9515
-1.84747,-1.09596,-1
-1.84747,-1.03333,12.0226
-1.84747,-0.970707,10.3603
-1.84747,-0.908081,-1
-1.84747,-0.845455,-1
-1.84747,-0.782828,-1
-1.84747,-0.720202,-1
-1.84747,-0.657576,5.88287
-1.84747,-0.594949,-1
-1.84747,-0.532323,-1
-1.84747,-0.469697,2.9479
-1.84747,-0.407071,3.41414
-1.84747,-0.344444,-1
-1.84747,-0.281818,-1
-1.84747,-0.219192,-1
-1.84747,-0.156566,-1
-1.84747,-0.0939394,-1
-1.84747,-0.0313131,-1
-1.84747,0.0313131,-1
-1.84747,0.0939394,-1
-1.84747,0.156566,-1
-1.84747,0.219192,-1
-1.84747,0.281818,-1
-1.84747,0.344444,3.1133
-1.84747,0.407071,2.92259
-1.84747,0.469697,2.85327
-1.84747,0.532323,2.84368
-1.84747,0.594949,2.87176
-1.84747,0.657576,2.94292
-1.84747,0.720202,3.11907
-1.84747,0.782828,-1
-1.84747,0.845455,-1
-1.84747,0.908081,-1
-1.84747,0.970707,4.55865
-1.84747,1.03333,4.30968
-1.84747,1.09596,-1
-1.84747,1.15859,-1
-1.84747,1.22121,-1
-1.84747,1.28384,-1
-1.84747,1.34646,7.34643
-1.84747,1.40909,6.07449
-1.84747,1.47172,1.72929
-1.84747,1.53434,1.60481
-1.84747,1.59697,1.53931
-1.84747,1.6596,1.48882
-1.84747,1.72222,1.44835
-1.84747,1.78485,1.41684
-1.84747,1.84747,1.39401
-1.84747,1.9101,1.38007
-1.84747,1.97273,1.37613
-1.84747,2.03535,1.38545
-1.84747,2.09798,1.41894
-1.84747,2.16061,4.75946
-1.84747,2.22323,3.45977
-1.84747,2.28586,2.6944
-1.84747,2.34848,18.1178
-1.84747,2.41111,0.662477
-1.84747,2.47374,0.579527
-1.84747,2.53636,0.549342
-1.84747,2.59899,0.528575
-1.84747,2.66162,0.511484
-1.84747,2.72424,0.495796
-1.84747,2.78687,0.480396
-1.84747,2.84949,0.464118
-1.84747,2.91212,0.446241
-1.84747,2.97475,0.425484
-1.84747,3.03737,0.399963
-1.84747,3.1,0.364652
-1.78485,-3.1,6.42049
-1.78485,-3.03737,3.02772
-1.78485,-2.97475,4.13831
-1.78485,-2.91212,7.11451
-1.78485,-2.84949,4.57451
-1.78485,-2.78687,3.32668
-1.78485,-2.72424,3.27063
-1.78485,-2.66162,3.3669
-1.78485,-2.59899,4.64347
-1.78485,-2.53636,5.93968
-1.78485,-2.47374,12.1789
-1.78485,-2.41111,3.3024
-1.78485,-2.34848,3.13633
-1.78485,-2.28586,3.39413
-1.78485,-2.22323,7.97572
-1.78485,-2.16061,12.7108
-1.78485,-2.09798,14.2085
-1.78485,-2.03535,10.6251
-1.78485,-1.97273,4.65504
-1.78485,-1.9101,4.6315
-1.78485,-1.84747,4.6138
-1.78485,-1.78485,4.6029
-1.78485,-1.72222,4.63528
-1.78485,-1.6596,5.93743
-1.78485,-1.59697,10.8398
-1.78485,-1.53434,-1
-1.78485,-1.47172,-1
-1.78485,-1.40909,-1
-1.78485,-1.34646,-1
-1.78485,-1.28384,-1
-1.78485,-1.22121,-1
-1.78485,-1.15859,-1
-1.78485,-1.09596,-1
-1.78485,-1.03333,-1
-1.78485,-0.970707,10.3517
-1.78485,-0.908081,-1
-1.78485,-0.845455,-1
-1.78485,-0.782828,-1
-1.78485,-0.720202,-1
-1.78485,-0.657576,5.97279
-1.78485,-0.594949,-1
-1.78485,-0.532323,-1
-1.78485,-0.469697,-1
-1.78485,-0.407071,2.9954
-1.78485,-0.344444,3.1947
-1.78485,-0.281818,-1
-1.78485,-0.219192,-1
-1.78485,-0.156566,-1
-1.78485,-0.0939394,-1
-1.78485,-0.0313131,-1
-1.78485,0.0313131,-1
-1.78485,0.0939394,-1
-1.78485,0.156566,-1
-1.78485,0.219192,-1
-1.78485,0.281818,-1
-1.78485,0.344444,-1
-1.78485,0.407071,-1
-1.78485,0.469697,3.25805
-1.78485,0.532323,3.23175
-1.78485,0.594949,3.29497
-1.78485,0.657576,3.44448
-1.78485,0.720202,-1
-1.78485,0.782828,-1
-1.78485,0.845455,-1
-1.78485,0.908081,-1
-1.78485,0.970707,-1
-1.78485,1.03333,-1
-1.78485,1.09596,-1
-1.78485,1.15859,-1
-1.78485,1.22121,-1
-1.78485,1.28384,-1
-1.78485,1.34646,-1
-1.78485,1.40909,-1
-1.78485,1.47172,1.74561
-1.78485,1.53434,1.58391
-1.78485,1.59697,1.51612
-1.78485,1.6596,1.46708
-1.78485,1.72222,1.42968
-1.78485,1.78485,1.40213
-1.78485,1.84747,1.38405
-1.78485,1.9101,1.37602
-1.78485,1.97273,1.38046
-1.78485,2.03535,1.40523
-1.78485,2.09798,1.50577
-1.78485,2.16061,4.73394
-1.78485,2.22323,2.53367
-1.78485,2.28586,-1
-1.78485,2.34848,4.72164
-1.78485,2.41111,0.608028
-1.78485,2.47374,0.556297
-1.78485,2.53636,0.529561
-1.78485,2.59899,0.509915
-1.78485,2.66162,0.493097
-1.78485,2.72424,0.477367
-1.78485,2.78687,0.461553
-1.78485,2.84949,0.444654
-1.78485,2.91212,0.42578
-1.78485,2.97475,0.403506
-1.78485,3.03737,0.375296
-1.78485,3.1,0.334698
-1.72222,-3.1,12.6131
-1.72222,-3.03737,3.01454
-1.72222,-2.97475,8.74603
-1.72222,-2.91212,4.57123
-1.72222,-2.84949,6.25162
-1.72222,-2.78687,-1
-1.72222,-2.72424,4.58697
-1.72222,-2.66162,6.52311
-1.72222,-2.59899,6.03202
-1.72222,-2.53636,9.24788
-1.72222,-2.47374,5.31431
-1.72222,-2.41111,3.16715
-1.72222,-2.34848,3.1266
-1.72222,-2.28586,9.43245
-1.72222,-2.22323,7.93264
-1.72222,-2.16061,-1
-1.72222,-2.09798,26.054
-1.72222,-2.03535,8.85369
-1.72222,-1.97273,4.72043
-1.72222,-1.9101,4.62979
-1.72222,-1.84747,4.61918
-1.72222,-1.78485,4.65416
-1.72222,-1.72222,5.99335
-1.72222,-1.6596,7.72689
-1.72222,-1.59697,17.9945
-1.72222,-1.53434,-1
-1.72222,-1.47172,-1
-1.72222,-1.40909,-1
-1.72222,-1.34646,-1
-1.72222,-1.28384,-1
-1.72222,-1.22121,-1
-1.72222,-1.15859,-1
-1.72222,-1.09596,-1
-1.72222,-1.03333,-1
-1.72222,-0.970707,-1
-1.72222,-0.908081,-1
-1.72222,-0.845455,-1
-1.72222,-0.782828,-1
-1.72222,-0.720202,-1
-1.72222,-0.657576,-1
-1.72222,-0.594949,-1
-1.72222,-0.532323,-1
-1.72222,-0.469697,-1
-1.72222,-0.407071,-1
-1.72222,-0.344444,-1
-1.72222,-0.281818,3.37193
-1.72222,-0.219192,-1
-1.72222,-0.156566,-1
-1.72222,-0.0939394,-1
-1.72222,-0.0313131,-1
-1.72222,0.0313131,-1
-1.72222,0.0939394,-1
-1.72222,0.156566,-1
-1.72222,0.219192,-1
-1.72222,0.281818,-1
-1.72222,0.344444,-1
-1.72222,0.407071,-1
-1.72222,0.469697,-1
-1.72222,0.532323,-1
-1.72222,0.594949,-1
-1.72222,0.657576,-1
-1.72222,0.720202,-1
-1.72222,0.782828,-1
-1.72222,0.845455,-1
-1.72222,0.908081,-1
-1.72222,0.970707,-1
-1.72222,1.03333,-1
-1.72222,1.09596,-1
-1.72222,1.15859,-1
-1.72222,1.22121,-1
-1.72222,1.28384,-1
-1.72222,1.34646,-1
-1.72222,1.40909,-1
-1.72222,1.47172,4.78795
-1.72222,1.53434,1.58594
-1.72222,1.59697,1.50851
-1.72222,1.6596,1.4581
-1.72222,1.72222,1.42185
-1.72222,1.78485,1.39685
-1.72222,1.84747,1.38259
-1.72222,1.9101,1.38038
-1.72222,1.97273,1.39533
-1.72222,2.03535,1.45154
-1.72222,2.09798,3.38483
-1.72222,2.16061,-1
-1.72222,2.22323,6.09787
-1.72222,2.28586,3.97311
-1.72222,2.34848,2.43961
-1.72222,2.41111,0.581197
-1.72222,2.47374,0.537532
-1.72222,2.53636,0.512227
-1.72222,2.59899,0.492917
-1.72222,2.66162,0.476077
-1.72222,2.72424,0.460101
-1.72222,2.78687,0.443681
-1.72222,2.84949,0.426066
-1.72222,2.91212,0.406112
-1.72222,2.97475,0.382245
-1.72222,3.03737,0.35136
-1.72222,3.1,0.304547
-1.6596,-3.1,7.54714
-1.6596,-3.03737,3.0076
-1.6596,-2.97475,3.63702
-1.6596,-2.91212,17.0177
-1.6596,-2.84949,4.60972
-1.6596,-2.78687,5.75617
-1.6596,-2.72424,5.75054
-1.6596,-2.66162,4.6906
-1.6596,-2.59899,12.4921
-1.6596,-2.53636,4.22134
-1.6596,-2.47374,3.252
-1.6596,-2.41111,3.10697
-1.6596,-2.34848,3.18842
-1.6596,-2.28586,6.32896
-1.6596,-2.22323,10.9736
-1.6596,-2.16061,-1
-1.6596,-2.09798,15.5821
-1.6596,-2.03535,7.78129
-1.6596,-1.97273,5.9699
-1.6596,-1.9101,4.73804
-1.6596,-1.84747,4.76046
-1.6596,-1.78485,5.90635
-1.6596,-1.72222,-1
-1.6596,-1.6596,8.94767
-1.6596,-1.59697,-1
-1.6596,-1.53434,-1
-1.6596,-1.47172,-1
-1.6596,-1.40909,-1
-1.6596,-1.34646,-1
-1.6596,-1.28384,-1
-1.6596,-1.22121,-1
-1.6596,-1.15859,-1
-1.6596,-1.09596,-1
-1.6596,-1.03333,-1
-1.6596,-0.970707,-1
-1.6596,-0.908081,-1
-1.6596,-0.845455,-1
-1.6596,-0.782828,-1
-1.6596,-0.720202,-1
-1.6596,-0.657576,-1
-1.6596,-0.594949,-1
-1.6596,-0.532323,-1
-1.6596,-0.469697,-1
-1.6596,-0.407071,-1
-1.6596,-0.344444,-1
-1.6596,-0.281818,-1
-1.6596,-0.219192,-1
-1.6596,-0.156566,-1
-1.6596,-0.0939394,-1
-1.6596,-0.0313131,-1
-1.6596,0.0313131,-1
-1.6596,0.0939394,-1
-1.6596,0.156566,-1
-1.6596,0.219192,-1
-1.6596,0.281818,-1
-1.6596,0.344444,-1
-1.6596,0.407071,-1
-1.6596,0.469697,-1
-1.6596,0.532323,-1
-1.6596,0.594949,-1
-1.6596,0.657576,-1
-1.6596,0.720202,-1
-1.6596,0.782828,-1
-1.6596,0.845455,-1
-1.6596,0.908081,-1
-1.6596,0.970707,-1
-1.6596,1.03333,-1
-1.6596,1.09596,-1
-1.6596,1.15859,-1
-1.6596,1.22121,-1
-1.6596,1.28384,-1
-1.6596,1.34646,-1
-1.6596,1.40909,-1
-1.6596,1.47172,-1
-1.6596,1.53434,1.62874
-1.6596,1.59697,1.51774
-1.6596,1.6596,1.46124
-1.6596,1.72222,1.42391
-1.6596,1.78485,1.40012
-1.6596,1.84747,1.38906
-1.6596,1.9101,1.39334
-1.6596,1.97273,1.42481
-1.6596,2.03535,4.69437
-1.6596,2.09798,7.90856
-1.6596,2.16061,-1
-1.6596,2.22323,6.78352
-1.6596,2.28586,6.9074
-1.6596,2.34848,2.43211
-1.6596,2.41111,0.563296
-1.6596,2.47374,0.522064
-1.6596,2.53636,0.497011
-1.6596,2.59899,0.477549
-1.6596,2.66162,0.460408
-1.6596,2.72424,0.443825
-1.6596,2.78687,0.426847
-1.6596,2.84949,0.408441
-1.6596,2.91212,0.387349
-1.6596,2.97475,0.361843
-1.6596,3.03737,0.328192
-1.6596,3.1,0.274872
-1.59697,-3.1,6.45212
-1.59697,-3.03737,3.01576
-1.59697,-2.97475,3.14214
-1.59697,-2.91212,4.12176
-1.59697,-2.84949,9.11938
-1.59697,-2.78687,4.49726
-1.59697,-2.72424,4.54573
-1.59697,-2.66162,9.15328
-1.59697,-2.59899,4.19834
-1.59697,-2.53636,4.35475
-1.59697,-2.47374,3.13832
-1.59697,-2.41111,3.08958
-1.59697,-2.34848,4.48183
-1.59697,-2.28586,11.0406
-1.59697,-2.22323,-1
-1.59697,-2.16061,-1
-1.59697,-2.09798,10.5923
-1.59697,-2.03535,7.74357
-1.59697,-1.97273,-1
-1.59697,-1.9101,5.90787
-1.59697,-1.84747,5.97676
-1.59697,-1.78485,11.9411
-1.59697,-1.72222,7.68648
-1.59697,-1.6596,-1
-1.59697,-1.59697,13.3814
-1.59697,-1.53434,-1
-1.59697,-1.47172,-1
-1.59697,-1.40909,-1
-1.59697,-1.34646,-1
-1.59697,-1.28384,-1
-1.59697,-1.22121,-1
-1.59697,-1.15859,-1
-1.59697,-1.09596,-1
-1.59697,-1.03333,-1
-1.59697,-0.970707,-1
-1.59697,-0.908081,-1
-1.59697,-0.845455,-1
-1.59697,-0.782828,-1
-1.59697,-0.720202,-1
-1.59697,-0.657576,-1
-1.59697,-0.594949,-1
-1.59697,-0.532323,-1
-1.59697,-0.469697,-1
-1.59697,-0.407071,-1
-1.59697,-0.344444,-1
-1.59697,-0.281818,-1
-1.59697,-0.219192,-1
-1.59697,-0.156566,-1
-1.59697,-0.0939394,-1
-1.59697,-0.0313131,-1
-1.59697,0.0313131,-1
-1.59697,0.0939394,-1
-1.59697,0.156566,-1
-1.59697,0.219192,-1
-1.59697,0.281818,-1
-1.59697,0.344444,-1
-1.59697,0.407071,-1
-1.59697,0.469697,-1
-1.59697,0.532323,-1
-1.59697,0.594949,-1
-1.59697,0.657576,-1
-1.59697,0.720202,-1
-1.59697,0.782828,-1
-1.59697,0.845455,-1
-1.59697,0.908081,-1
-1.59697,0.970707,-1
-1.59697,1.03333,-1
-1.59697,1.09596,-1
-1.59697,1.15859,-1
-1.59697,1.22121,-1
-1.59697,1.28384,-1
-1.59697,1.34646,-1
-1.59697,1.40909,-1
-1.59697,1.47172,-1
-1.59697,1.53434,9.52034
-1.59697,1.59697,1.55509
-1.59697,1.6596,1.47937
-1.59697,1.72222,1.43704
-1.59697,1.78485,1.41273
-1.59697,1.84747,1.40449
-1.59697,1.9101,1.41753
-1.59697,1.97273,1.49088
-1.59697,2.03535,4.08827
-1.59697,2.09798,5.67571
-1.59697,2.16061,-1
-1.59697,2.22323,3.79419
-1.59697,2.28586,8.40917
-1.59697,2.34848,2.462
-1.59697,2.41111,0.551323
-1.59697,2.47374,0.509468
-1.59697,2.53636,0.483764
-1.59697,2.59899,0.463698
-1.59697,2.66162,0.445917
-1.59697,2.72424,0.42879
-1.59697,2.78687,0.41109
-1.59697,2.84949,0.391772
-1.59697,2.91212,0.36963
-1.59697,2.97475,0.342468
-1.59697,3.03737,0.306187
-1.59697,3.1,0.24669
-1.53434,-3.1,6.34689
-1.53434,-3.03737,3.05585
-1.53434,-2.97475,3.06201
-1.53434,-2.91212,4.27517
-1.53434,-2.84949,5.72897
-1.53434,-2.78687,10.881
-1.53434,-2.72424,16.5501
-1.53434,-2.66162,4.19813
-1.53434,-2.59899,4.87007
-1.53434,-2.53636,3.22498
-1.53434,-2.47374,3.0874
-1.53434,-2.41111,3.11446
-1.53434,-2.34848,-1
-1.53434,-2.28586,7.73262
-1.53434,-2.22323,-1
-1.53434,-2.16061,-1
-1.53434,-2.09798,10.5745
-1.53434,-2.03535,-1
-1.53434,-1.97273,-1
-1.53434,-1.9101,-1
-1.53434,-1.84747,8.94985
-1.53434,-1.78485,8.04642
-1.53434,-1.72222,-1
-1.53434,-1.6596,-1
-1.53434,-1.59697,-1
-1.53434,-1.53434,-1
-1.53434,-1.47172,-1
-1.53434,-1.40909,-1
-1.53434,-1.34646,-1
-1.53434,-1.28384,-1
-1.53434,-1.22121,-1
-1.53434,-1.15859,-1
-1.53434,-1.09596,-1
-1.53434,-1.03333,-1
-1.53434,-0.970707,-1
-1.53434,-0.908081,-1
-1.53434,-0.845455,-1
-1.53434,-0.782828,-1
-1.53434,-0.720202,-1
-1.53434,-0.657576,-1
-1.53434,-0.594949,-1
-1.53434,-0.532323,-1
-1.53434,-0.469697,-1
-1.53434,-0.407071,-1
-1.53434,-0.344444,-1
-1.53434,-0.281818,-1
-1.53434,-0.219192,-1
-1.53434,-0.156566,-1
-1.53434,-0.0939394,-1
-1.53434,-0.0313131,-1
-1.53434,0.0313131,-1
-1.53434,0.0939394,-1
-1.53434,0.156566,-1
-1.53434,0.219192,-1
-1.53434,0.281818,-1
-1.53434,0.344444,-1
-1.53434,0.407071,-1
-1.53434,0.469697,-1
-1.53434,0.532323,-1
-1.53434,0.594949,-1
-1.53434,0.657576,-1
-1.53434,0.720202,-1
-1.53434,0.782828,-1
-1.53434,0.845455,-1
-1.53434,0.908081,-1
-1.53434,0.970707,-1
-1.53434,1.03333,-1
-1.53434,1.09596,-1
-1.53434,1.15859,-1
-1.53434,1.22121,-1
-1.53434,1.28384,-1
-1.53434,1.34646,-1
-1.53434,1.40909,-1
-1.53434,1.47172,-1
-1.53434,1.53434,-1
-1.53434,1.59697,-1
-1.53434,1.6596,1.52633
-1.53434,1.72222,1.46699
-1.53434,1.78485,1.43867
-1.53434,1.84747,1.4333
-1.53434,1.9101,1.46371
-1.53434,1.97273,4.60356
-1.53434,2.03535,4.40976
-1.53434,2.09798,-1
-1.53434,2.16061,-1
-1.53434,2.22323,-1
-1.53434,2.28586,11.3609
-1.53434,2.34848,2.47426
-1.53434,2.41111,0.544951
-1.53434,2.47374,0.499683
-1.53434,2.53636,0.4725
-1.53434,2.59899,0.451439
-1.53434,2.66162,0.43281
-1.53434,2.72424,0.414852
-1.53434,2.78687,0.396353
-1.53434,2.84949,0.376154
-1.53434,2.91212,0.35289
-1.53434,2.97475,0.324306
-1.53434,3.03737,0.285741
-1.53434,3.1,0.221124
-1.47172,-3.1,6.2566
-1.47172,-3.03737,3.16978
-1.47172,-2.97475,3.01836
-1.47172,-2.91212,8.40553
-1.47172,-2.84949,4.09145
-1.47172,-2.78687,4.13056
-1.47172,-2.72424,4.12523
-1.47172,-2.66162,4.21129
-1.47172,-2.59899,4.12729
-1.47172,-2.53636,3.131
-1.47172,-2.47374,3.06802
-1.47172,-2.41111,3.19826
-1.47172,-2.34848,6.22749
-1.47172,-2.28586,7.82721
-1.47172,-2.22323,-1
-1.47172,-2.16061,-1
-1.47172,-2.09798,16.7043
-1.47172,-2.03535,-1
-1.47172,-1.97273,7.67649
-1.47172,-1.9101,8.06514
-1.47172,-1.84747,-1
-1.47172,-1.78485,-1
-1.47172,-1.72222,-1
-1.47172,-1.6596,-1
-1.47172,-1.59697,-1
-1.47172,-1.53434,-1
-1.47172,-1.47172,-1
-1.47172,-1.40909,-1
-1.47172,-1.34646,-1
-1.47172,-1.28384,-1
-1.47172,-1.22121,-1
-1.47172,-1.15859,-1
-1.47172,-1.09596,-1
-1.47172,-1.03333,-1
-1.47172,-0.970707,-1
-1.47172,-0.908081,-1
-1.47172,-0.845455,-1
-1.47172,-0.782828,-1
-1.47172,-0.720202,-1
-1.47172,-0.657576,-1
-1.47172,-0.594949,-1
-1.47172,-0.532323,-1
-1.47172,-0.469697,-1
-1.47172,-0.407071,-1
-1.47172,-0.344444,-1
-1.47172,-0.281818,-1
-1.47172,-0.219192,-1
-1.47172,-0.156566,-1
-1.47172,-0.0939394,-1
-1.47172,-0.0313131,-1
-1.47172,0.0313131,-1
-1.47172,0.0939394,-1
-1.47172,0.156566,-1
-1.47172,0.219192,-1
-1.47172,0.281818,-1
-1.47172,0.344444,-1
-1.47172,0.407071,-1
-1.47172,0.469697,-1
-1.47172,0.532323,-1
-1.47172,0.594949,-1
-1.47172,0.657576,-1
-1.47172,0.720202,-1
-1.47172,0.782828,-1
-1.47172,0.845455,-1
-1.47172,0.908081,-1
-1.47172,0.970707,-1
-1.47172,1.03333,-1
-1.47172,1.09596,-1
-1.47172,1.15859,-1
-1.47172,1.22121,-1
-1.47172,1.28384,-1
-1.47172,1.34646,-1
-1.47172,1.40909,-1
-1.47172,1.47172,-1
-1.47172,1.53434,-1
-1.47172,1.59697,-1
-1.47172,1.6596,-1
-1.47172,1.72222,1.54336
-1.47172,1.78485,1.49428
-1.47172,1.84747,1.49479
-1.47172,1.9101,-1
-1.47172,1.97273,4.69037
-1.47172,2.03535,5.92852
-1.47172,2.09798,-1
-1.47172,2.16061,-1
-1.47172,2.22323,-1
-1.47172,2.28586,12.6461
-1.47172,2.34848,2.49348
-1.47172,2.41111,0.545339
-1.47172,2.47374,0.492949
-1.47172,2.53636,0.463315
-1.47172,2.59899,0.440804
-1.47172,2.66162,0.421104
-1.47172,2.72424,0.402217
-1.47172,2.78687,0.382831
-1.47172,2.84949,0.361747
-1.47172,2.91212,0.337425
-1.47172,2.97475,0.307558
-1.47172,3.03737,0.267092
-1.47172,3.1,0.198829
-1.40909,-3.1,6.15663
-1.40909,-3.03737,4.34791
-1.40909,-2.97475,3.0025
-1.40909,-2.91212,3.18194
-1.40909,-2.84949,7.34289
-1.40909,-2.78687,4.15307
-1.40909,-2.72424,4.21608
-1.40909,-2.66162,-1
-1.40909,-2.59899,3.29573
-1.40909,-2.53636,3.08909
-1.40909,-2.47374,3.07159
-1.40909,-2.41111,4.42951
-1.40909,-2.34848,-1
-1.40909,-2.28586,15.0474
-1.40909,-2.22323,-1
-1.40909,-2.16061,-1
-1.40909,-2.09798,-1
-1.40909,-2.03535,-1
-1.40909,-1.97273,-1
-1.40909,-1.9101,11.8975
-1.40909,-1.84747,-1
-1.40909,-1.78485,-1
-1.40909,-1.72222,-1
-1.40909,-1.6596,-1
-1.40909,-1.59697,-1
-1.40909,-1.53434,-1
-1.40909,-1.47172,-1
-1.40909,-1.40909,-1
-1.40909,-1.34646,-1
-1.40909,-1.28384,-1
-1.40909,-1.22121,-1
-1.40909,-1.15859,-1
-1.40909,-1.09596,-1
-1.40909,-1.03333,-1
-1.40909,-0.970707,-1
-1.40909,-0.908081,-1
-1.40909,-0.845455,-1
-1.40909,-0.782828,-1
-1.40909,-0.720202,-1
-1.40909,-0.657576,-1
-1.40909,-0.594949,-1
-1.40909,-0.532323,-1
-1.40909,-0.469697,-1
-1.40909,-0.407071,-1
-1.40909,-0.344444,-1
-1.40909,-0.281818,-1
-1.40909,-0.219192,-1
-1.40909,-0.156566,-1
-1.40909,-0.0939394,-1
-1.40909,-0.0313131,-1
-1.40909,0.0313131,-1
-1.40909,0.0939394,-1
-1.40909,0.156566,-1
-1.40909,0.219192,-1
-1.40909,0.281818,-1
-1.40909,0.344444,-1
-1.40909,0.407071,-1
-1.40909,0.469697,-1
-1.40909,0.532323,-1
-1.40909,0.594949,-1
-1.40909,0.657576,-1
-1.40909,0.720202,-1
-1.40909,0.782828,-1
-1.40909,0.845455,-1
-1.40909,0.908081,-1
-1.40909,0.970707,-1
-1.40909,1.03333,-1
